timestamp,SURFMODEL_MAXBWH_MT,OBSERVATION_MAXBWH_FT,WAVEMODEL_SIGH_MT,WAVEMODEL_PART_0_SIGH_MT,WAVEMODEL_PART_0_PERIOD_SEC,WAVEMODEL_PART_0_DIRECTION_DEG,WAVEMODEL_PART_0_SPREAD_DEG,WAVEMODEL_PART_1_SIGH_MT,WAVEMODEL_PART_1_PERIOD_SEC,WAVEMODEL_PART_1_DIRECTION_DEG,WAVEMODEL_PART_1_SPREAD_DEG,WAVEMODEL_PART_2_SIGH_MT,WAVEMODEL_PART_2_PERIOD_SEC,WAVEMODEL_PART_2_DIRECTION_DEG,WAVEMODEL_PART_2_SPREAD_DEG,WAVEMODEL_PART_3_SIGH_MT,WAVEMODEL_PART_3_PERIOD_SEC,WAVEMODEL_PART_3_DIRECTION_DEG,WAVEMODEL_PART_3_SPREAD_DEG,WAVEMODEL_PART_4_SIGH_MT,WAVEMODEL_PART_4_PERIOD_SEC,WAVEMODEL_PART_4_DIRECTION_DEG,WAVEMODEL_PART_4_SPREAD_DEG,WAVEMODEL_PART_5_SIGH_MT,WAVEMODEL_PART_5_PERIOD_SEC,WAVEMODEL_PART_5_DIRECTION_DEG,WAVEMODEL_PART_5_SPREAD_DEG,TIDE_LEVEL_FT,TIME_LOCAL_YEAR,TIME_LOCAL_MONTH,TIME_LOCAL_DAY,TIME_LOCAL_HOUR
1630450800,0.16,,0.49,0.48,3.2,54,24.2,0.1,8.7,270.2,8.9,0.06,10,270.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,20.4,2021,9,1,0
1630454400,0.18,,0.49,0.47,3.2,53.7,24.8,0.12,9.6,270.1,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,2021,9,1,1
1630458000,0.18,,0.48,0.47,3.2,54.7,25.7,0.12,9.6,270.6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,2021,9,1,2
1630461600,0.18,,0.48,0.46,3.2,55.7,26,0.12,9.4,270.6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,2021,9,1,3
1630465200,0.18,,0.48,0.47,3.2,55.9,25.5,0.11,9.2,270.6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,2021,9,1,4
1630468800,0.18,,0.51,0.49,3.3,56.3,25.1,0.11,9.1,270.4,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,2021,9,1,5
1630472400,0.17,,0.53,0.51,3.4,57,25.7,0.11,9.1,270.5,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2021,9,1,6
1630476000,0.17,1,0.54,0.52,3.4,57.5,26.4,0.11,9,270.3,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,2021,9,1,7
1630479600,0.17,,0.56,0.55,3.3,58.8,27.2,0.11,9,270.6,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2021,9,1,8
1630483200,0.16,,0.59,0.57,3.3,60.3,27.8,0.11,9,270.5,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2021,9,1,9
1630486800,0.16,,0.6,0.59,3.3,60.5,27.9,0.11,9,271,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,2021,9,1,10
1630490400,0.16,,0.58,0.57,3.3,61,28.4,0.11,9,270.9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,2021,9,1,11
1630494000,0.16,,0.55,0.54,3.2,61.6,28.9,0.1,8.9,270.7,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,2021,9,1,12
1630497600,0.16,,0.5,0.49,3.1,61.5,29.3,0.1,8.9,270.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,2021,9,1,13
1630501200,0.16,,0.45,0.44,3,62,29.3,0.1,8.9,270.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2021,9,1,14
1630504800,0.15,,0.44,0.43,2.9,62.1,27.4,0.1,8.9,270.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,2021,9,1,15
1630508400,0.15,,0.46,0.45,3,65.5,27.1,0.1,8.8,270.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2021,9,1,16
1630512000,0.15,,0.48,0.47,3.1,68.8,27.1,0.1,8.8,270.6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2021,9,1,17
1630515600,0.15,,0.48,0.47,3.1,68.6,27.1,0.1,8.7,268.7,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,2021,9,1,18
1630519200,0.15,,0.5,0.49,3.1,64.8,25.9,0.09,8.6,270.4,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,2021,9,1,19
1630522800,0.15,,0.51,0.51,3.2,59.6,24.2,0.09,8.6,270.3,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2021,9,1,20
1630526400,0.15,,0.51,0.51,3.3,56,23.2,0.09,8.5,268.8,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2021,9,1,21
1630530000,0.14,,0.51,0.5,3.4,54.5,23.3,0.09,8.4,269,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,2021,9,1,22
1630533600,0.14,,0.48,0.47,3.4,54.2,24.3,0.09,8.3,268.7,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2021,9,1,23
1630537200,0.13,,0.46,0.45,3.4,55.6,25.3,0.08,8.3,268.6,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,2021,9,2,0
1630540800,0.13,,0.51,0.51,3.2,58.3,26.3,0.08,8.3,268.5,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2021,9,2,1
1630544400,0.13,,0.58,0.58,3.4,59.4,26.9,0.08,8.3,268.7,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,2021,9,2,2
1630548000,0.13,,0.62,0.62,3.5,58.6,27,0.08,8.4,268.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2021,9,2,3
1630551600,0.12,,0.62,0.62,3.7,58.5,27.1,0.07,8.4,268.1,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2021,9,2,4
1630555200,0.12,,0.61,0.6,3.2,57.9,26.7,0.07,8.5,267.6,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,2021,9,2,5
1630558800,0.12,,0.6,0.6,3.2,57,26.1,0.07,8.7,270,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,2021,9,2,6
1630562400,0.12,1,0.59,0.59,3.2,56.2,26.1,0.07,8.4,266.8,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,2021,9,2,7
1630566000,0.12,,0.59,0.58,3.2,55.4,25.7,0.07,8.3,266.5,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2021,9,2,8
1630569600,0.12,,0.62,0.62,3.7,55,25.1,0.06,8.2,266.3,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,2021,9,2,9
1630573200,0.11,,0.68,0.68,3.8,55.5,25.2,0.06,8.1,266.1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2021,9,2,10
1630576800,0.11,,0.72,0.72,3.8,56.8,26.4,0.06,8.1,265.8,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,2021,9,2,11
1630580400,0.11,,0.72,0.72,3.9,57,26.7,0.06,8.1,265.7,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,2021,9,2,12
1630584000,0.11,,0.7,0.7,3.9,57.4,27.1,0.06,8.1,265.5,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,2021,9,2,13
1630587600,0.10,,0.68,0.67,3.9,57.8,27.3,0.06,8.1,265.3,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,2021,9,2,14
1630591200,0.00,,0.6,0.6,3.2,58.6,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,2021,9,2,15
1630594800,0.00,,0.5,0.5,3.1,60.3,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,2021,9,2,16
1630598400,0.00,,0.41,0.41,2.9,63,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,2021,9,2,17
1630602000,0.00,,0.34,0.34,2.5,66.7,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,2021,9,2,18
1630605600,0.00,,0.31,0.3,2.3,68.2,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,2021,9,2,19
1630609200,0.00,,0.33,0.32,2.3,65.9,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2021,9,2,20
1630612800,0.13,,0.32,0.31,2.5,58.7,25.3,0.06,12.8,264.1,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,2021,9,2,21
1630616400,0.14,,0.3,0.29,2.8,54.8,21.1,0.06,12.3,264.5,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,2021,9,2,22
1630620000,0.15,,0.28,0.26,2.8,53.7,20,0.07,12.2,264.8,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,2021,9,2,23
1630623600,0.15,,0.26,0.25,2.7,53.5,19.4,0.08,12.1,264.9,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,2021,9,3,0
1630627200,0.16,,0.27,0.26,2.7,54.1,19.2,0.08,12.1,265,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2021,9,3,1
1630630800,0.17,,0.31,0.29,2.8,55.5,19.2,0.09,12.1,265,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,2021,9,3,2
1630634400,0.17,,0.36,0.34,2.9,56.5,19.4,0.09,12,264.8,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,2021,9,3,3
1630638000,0.18,,0.38,0.37,3.1,56.6,20,0.1,11.9,264.6,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,2021,9,3,4
1630641600,0.18,,0.37,0.36,3.2,56.6,20.7,0.11,11.4,264.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,2021,9,3,5
1630645200,0.19,,0.38,0.36,2.7,57.2,21.3,0.12,11.1,264,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,2021,9,3,6
1630648800,0.21,1,0.39,0.37,2.7,57.4,21.6,0.13,11.1,263.8,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,2021,9,3,7
1630652400,0.22,,0.39,0.36,2.7,57,21.8,0.13,11,263.7,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,2021,9,3,8
1630656000,0.22,,0.37,0.34,2.6,56.9,22.3,0.14,11,263.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,2021,9,3,9
1630659600,0.23,,0.36,0.33,2.6,57.7,23,0.15,11,263.6,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,2021,9,3,10
1630663200,0.24,,0.35,0.32,2.5,57.7,23.2,0.16,10.9,263.5,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,2021,9,3,11
1630666800,0.25,,0.36,0.32,2.6,56.6,22.3,0.16,10.9,263.4,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021,9,3,12
1630670400,0.24,,0.37,0.33,2.8,54.7,21.2,0.16,10.8,263.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2021,9,3,13
1630674000,0.25,,0.37,0.33,2.8,53.1,20.6,0.16,10.7,263.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2021,9,3,14
1630677600,0.25,,0.36,0.32,2.8,52.1,20.7,0.17,10.5,263,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,2021,9,3,15
1630681200,0.25,,0.34,0.3,2.7,51.5,20.7,0.17,10.2,262.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,2021,9,3,16
1630684800,0.25,,0.31,0.26,2.6,51.9,20.9,0.17,10.1,262.4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,2021,9,3,17
1630688400,0.25,,0.28,0.22,2.2,53.8,21.4,0.17,10.1,261.9,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,2021,9,3,18
1630692000,0.25,,0.25,0.18,2,55.1,21.3,0.17,10,261.8,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,2021,9,3,19
1630695600,0.25,,0.2,0.09,1.9,54,19.4,0.17,10,261.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,2021,9,3,20
1630699200,0.25,,0.18,0,0,0,0,0.18,10,262,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,2021,9,3,21
1630702800,0.25,,0.18,0,0,0,0,0.18,9.9,261.6,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,2021,9,3,22
1630706400,0.25,,0.18,0,0,0,0,0.18,9.9,261.4,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,2021,9,3,23
1630710000,0.25,,0.18,0,0,0,0,0.18,9.8,261.1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,2021,9,4,0
1630713600,0.25,,0.18,0,0,0,0,0.18,9.7,261,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2021,9,4,1
1630717200,0.25,,0.18,0,0,0,0,0.18,9.7,260.9,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2021,9,4,2
1630720800,0.25,,0.19,0,0,0,0,0.19,9.6,260.9,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,2021,9,4,3
1630724400,0.26,,0.19,0,0,0,0,0.19,9.6,260.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,2021,9,4,4
1630728000,0.26,,0.21,0.06,2.6,46.4,12.7,0.19,9.6,260.7,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,2021,9,4,5
1630731600,0.26,,0.22,0.1,2.6,62.3,17.9,0.19,9.5,260.6,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,2021,9,4,6
1630735200,0.26,,0.22,0.1,2.9,64.4,16.9,0.19,9.5,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,2021,9,4,7
1630738800,0.26,1,0.22,0.1,3.4,64.4,16.5,0.2,9.4,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,2021,9,4,8
1630742400,0.26,,0.23,0.12,3.4,66.1,16.4,0.2,9.3,260.7,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021,9,4,9
1630746000,0.26,,0.27,0.19,2,67.2,17,0.2,9.2,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,2021,9,4,10
1630749600,0.26,,0.34,0.28,2.2,66.6,20.4,0.2,9.1,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,2021,9,4,11
1630753200,0.26,,0.38,0.32,2.8,63.3,21.1,0.2,9.1,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,2021,9,4,12
1630756800,0.26,,0.38,0.33,2.5,59.8,20.6,0.2,9,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,2021,9,4,13
1630760400,0.26,,0.4,0.34,2.8,57.5,20.2,0.21,9,260.6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,2021,9,4,14
1630764000,0.27,,0.41,0.35,2.9,55.2,20,0.21,9,260.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,2021,9,4,15
1630767600,0.28,,0.39,0.33,2.9,53.1,19.9,0.21,8.9,260.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,2021,9,4,16
1630771200,0.28,,0.37,0.29,2.9,51.9,20,0.22,8.9,260.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,2021,9,4,17
1630774800,0.28,,0.33,0.24,2.8,51.5,19.8,0.23,8.9,260.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,2021,9,4,18
1630778400,0.29,,0.3,0.19,2.7,53.3,19.2,0.23,8.9,260.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,2021,9,4,19
1630782000,0.29,,0.28,0.15,2.5,55.2,18.3,0.24,8.9,260.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,2021,9,4,20
1630785600,0.30,,0.26,0.11,2.4,54.8,17.1,0.24,8.9,260.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,2021,9,4,21
1630789200,0.30,,0.26,0,0,0,0,0.24,8.9,260.5,10,0.08,2.4,54.2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,9.2,2021,9,4,22
1630792800,0.30,,0.25,0,0,0,0,0.24,8.9,260.5,10.1,0.07,2.5,53.8,13.3,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2021,9,4,23
1630796400,0.30,,0.25,0.07,2.5,53.7,12.2,0.24,8.8,260.6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2021,9,5,0
1630800000,0.30,,0.25,0.07,2.7,54.6,13,0.24,8.8,260.6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,2021,9,5,1
1630803600,0.30,,0.25,0.05,2.6,57.1,15,0.24,8.8,260.6,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2021,9,5,2
1630807200,0.30,,0.24,0,0,0,0,0.24,8.7,260.6,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,2021,9,5,3
1630810800,0.29,,0.25,0.06,2.5,61.5,14.4,0.24,8.6,260.6,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2021,9,5,4
1630814400,0.28,,0.25,0.08,3.1,63.4,14.7,0.24,8.5,260.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,2021,9,5,5
1630818000,0.28,,0.26,0.12,2.5,65,14.9,0.23,8.4,260.4,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,2021,9,5,6
1630821600,0.28,,0.29,0.18,2.6,63.3,15.7,0.23,8.3,260.3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,2021,9,5,7
1630825200,0.28,1,0.3,0.2,3.1,61.4,16.8,0.23,8.3,260.2,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,2021,9,5,8
1630828800,0.28,,0.3,0.2,3.2,60.6,17.5,0.23,8.3,260.1,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,2021,9,5,9
1630832400,0.28,,0.31,0.21,3.4,61.2,18.2,0.23,8.2,260.1,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,2021,9,5,10
1630836000,0.28,,0.32,0.23,3.4,62,19.1,0.23,8.2,260,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,2021,9,5,11
1630839600,0.28,,0.35,0.26,2.2,62.3,19.6,0.23,8.2,260,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2021,9,5,12
1630843200,0.27,,0.35,0.27,3.4,60,19.6,0.23,8.2,260,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2021,9,5,13
1630846800,0.27,,0.34,0.26,3.4,58,19.7,0.22,8.2,259.9,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,2021,9,5,14
1630850400,0.27,,0.33,0.24,2.8,56.1,19.8,0.22,8.2,259.8,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2021,9,5,15
1630854000,0.27,,0.31,0.22,2.7,54,19,0.22,8.2,259.7,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,2021,9,5,16
1630857600,0.27,,0.29,0.18,2.7,51.8,17.8,0.22,8.1,259.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2021,9,5,17
1630861200,0.26,,0.26,0.14,2.7,51.2,16.7,0.22,8.1,259.6,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,2021,9,5,18
1630864800,0.26,,0.24,0,0,0,0,0.22,8.1,259.6,11.2,0.1,2.6,51.9,15.9,0,0,0,0,0,0,0,0,0,0,0,0,26.3,2021,9,5,19
1630868400,0.26,,0.22,0,0,0,0,0.21,8.1,259.7,11.3,0.06,2.4,53.1,14.9,0,0,0,0,0,0,0,0,0,0,0,0,22.3,2021,9,5,20
1630872000,0.26,,0.22,0,0,0,0,0.21,8.1,259.8,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,2021,9,5,21
1630875600,0.25,,0.21,0,0,0,0,0.21,8,260.3,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2021,9,5,22
1630879200,0.25,,0.21,0,0,0,0,0.21,8,259.9,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2021,9,5,23
1630882800,0.25,,0.21,0,0,0,0,0.21,8,259.3,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2021,9,6,0
1630886400,0.26,,0.22,0,0,0,0,0.22,8,258.2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2021,9,6,1
1630890000,0.28,,0.24,0,0,0,0,0.24,8.1,256.6,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,2021,9,6,2
1630893600,0.30,,0.26,0,0,0,0,0.26,8.2,255,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,2021,9,6,3
1630897200,0.33,,0.29,0,0,0,0,0.29,8.2,254.1,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,2021,9,6,4
1630900800,0.36,,0.32,0,0,0,0,0.32,8.2,253,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,2021,9,6,5
1630904400,0.38,,0.36,0,0,0,0,0.35,8.2,251.4,11,0.07,12.5,269.5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,27.7,2021,9,6,6
1630908000,0.40,1,0.39,0,0,0,0,0.38,8.1,250.4,10.8,0.09,12.4,270.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,27.5,2021,9,6,7
1630911600,0.42,,0.42,0,0,0,0,0.4,8,249.7,11,0.12,12,267.6,12.4,0,0,0,0,0,0,0,0,0,0,0,0,24.3,2021,9,6,8
1630915200,0.44,,0.45,0,0,0,0,0.43,8,249.3,11.4,0.13,12,266.5,12,0,0,0,0,0,0,0,0,0,0,0,0,18.8,2021,9,6,9
1630918800,0.45,,0.47,0,0,0,0,0.44,7.9,248.2,10.8,0.17,11.6,268.7,12,0,0,0,0,0,0,0,0,0,0,0,0,12.4,2021,9,6,10
1630922400,0.46,,0.49,0,0,0,0,0.45,7.8,247.9,10.8,0.19,11.4,268.8,12.1,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2021,9,6,11
1630926000,0.47,,0.51,0,0,0,0,0.47,7.7,248.1,11.3,0.21,11.3,268.9,12.5,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2021,9,6,12
1630929600,0.45,,0.53,0,0,0,0,0.46,7.7,247.2,11.2,0.25,11,268,11.5,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2021,9,6,13
1630933200,0.44,,0.54,0,0,0,0,0.45,7.6,245.8,10.5,0.3,10.8,267.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2021,9,6,14
1630936800,0.45,,0.55,0,0,0,0,0.45,7.6,246.3,10.8,0.31,10.7,267.9,11.4,0,0,0,0,0,0,0,0,0,0,0,0,12.3,2021,9,6,15
1630940400,0.44,,0.56,0,0,0,0,0.45,7.6,246.5,11.1,0.33,10.5,268,11.3,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2021,9,6,16
1630944000,0.45,,0.56,0,0,0,0,0.44,7.6,245.9,11.2,0.36,10.3,267.4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,24.5,2021,9,6,17
1630947600,0.47,,0.56,0,0,0,0,0.41,7.5,244.9,10.6,0.39,10.1,266.9,11,0,0,0,0,0,0,0,0,0,0,0,0,28.4,2021,9,6,18
1630951200,0.48,,0.57,0,0,0,0,0.4,7.5,245.1,10.9,0.39,10,266.9,10.9,0,0,0,0,0,0,0,0,0,0,0,0,29.1,2021,9,6,19
1630954800,0.48,,0.56,0,0,0,0,0.4,9.9,266.9,10.8,0.4,7.5,245.3,11.1,0,0,0,0,0,0,0,0,0,0,0,0,26.5,2021,9,6,20
1630958400,0.49,,0.56,0,0,0,0,0.41,9.8,266.8,10.7,0.39,7.6,245.5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,21.1,2021,9,6,21
1630962000,0.62,,0.56,0,0,0,0,0.56,9.7,257,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,2021,9,6,22
1630965600,0.61,,0.55,0,0,0,0,0.55,9.6,257.3,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,2021,9,6,23
1630969200,0.61,,0.55,0,0,0,0,0.55,9.5,257.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2021,9,7,0
1630972800,0.59,,0.54,0,0,0,0,0.54,9.3,257.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,2021,9,7,1
1630976400,0.59,,0.54,0,0,0,0,0.54,9.2,258,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,2021,9,7,2
1630980000,0.57,,0.53,0,0,0,0,0.53,9.1,258.1,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,2021,9,7,3
1630983600,0.56,,0.52,0,0,0,0,0.52,9.1,258.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,2021,9,7,4
1630987200,0.55,,0.51,0,0,0,0,0.51,9,258.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2021,9,7,5
1630990800,0.54,,0.49,0,0,0,0,0.49,9,258.5,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,2021,9,7,6
