_id,waveCount,speedMax,distancePaddled,distanceWaves,distanceLongestWave,user,startTimestamp_UNIX,tide_ft,tide_normalized,next_tide,ratings,minBWH_ft,maxBWH_ft,month,hour,weekday,hour
625295003a5235f0688e4b9d,23,7.575996399,0,1881.755035,158.1972456,60cc6d8068957e0012415e96,1649567284,8.3,0.4,8.3_low_at_06:06,2,2.887104,4.494696,4,6,6,6
62529ef6690f952ae0a3ce14,13,13.936,0,597.39,169.76,5855c2b1c38bc46405878b07,1649573234,9.1,0.44,11.8_high_at_13:12,2,2.919912,4.59312,4,8,6,8
6252e5273e835337aa703c03,12,16.39,0,2068.99,369.26,56fae7fc19b74318a73b18b1,1649590326,11.8,0.57,11.8_high_at_13:12,2,2.95272,4.625928,4,13,6,13
625428ccc0984673b3d079e8,12,24.336,0,1388.2,287.96,56fae7fc19b74318a73b18b1,1649669962,9.5,0.46,12.1_high_at_14:46,2,3.904152,6.06948,4,11,0,11
625675af72cdec5587453f68,5,17.671,0,254.37,230.91,56fae7fc19b74318a73b18b1,1649752519,7.3,0.36,13.0_high_at_15:57,2,4.330656,6.758448,4,10,1,10
625c053635d3924a82a09e74,5,4.833333333,3011.61,170.5,80.7,56faecae19b74318a73d9339,1649829826,11.2,0.55,5.9_low_at_10:42,2,4.101,6.39756,4,7,2,7
625c05817b255e96fe49b4c6,9,6.030555556,2789.9,792.21,127.81,56faecae19b74318a73d9339,1649918861,11,0.53,4.4_low_at_11:20,2,2.493408,3.904152,4,8,3,8
6259c167a163d46421ba6e27,9,7.842,0,1363.89,250.81,56fae7fc19b74318a73b18b1,1650044589,15.7,0.76,3.0_low_at_00:11,2,3.018336,4.724352,4,19,4,19
625a99c27ff1848b730b4336,15,4.923500538,0,412.1907115,54.28138979,605204937cdd800012bbf61a,1650095846,12.3,0.59,2.0_low_at_12:31,3,2.985528,4.658736,4,9,5,9
625ab322feaba87f4fa7105c,33,6.584638287,0,508.4224362,120.8529245,571028632c02c0403920ce34,1650108594,2.4,0.12,2.0_low_at_12:31,3,2.919912,4.560312,4,12,5,12
625afbcb4fe65f3c25197923,6,4.26148653,0,133.0573877,71.06912312,60311ddec0984c00120a9ea3,1650114678,4.7,0.23,17.0_high_at_18:38,3,2.854296,4.461888,4,14,5,14
625bd9c7891f9c52594f5e87,11,4.814724445,0,348.3425459,107.7935045,6257ecfed6b980001216806a,1650118031,8.5,0.41,17.0_high_at_18:38,3,2.821488,4.396272,4,15,5,15
625c10472d70cd2a61a6257c,18,4.836316109,0,613.2503481,87.0377428,605204937cdd800012bbf61a,1650185723,11,0.53,1.3_low_at_13:07,3,3.018336,4.724352,4,10,6,10
625d6158ba5acfc28723b3ed,7,9.184,0,1674.31,444.74,56fae7fc19b74318a73b18b1,1650267619,16.2,0.78,1.1_low_at_13:44,2,2.034096,3.182376,4,9,0,9
625e55d4e7a273c1d430f18d,5,5.373125076,0,185.5835696,59.4911992,6121ee96c9929a0012a95c86,1650343414,14.8,0.71,17.7_high_at_07:58,2,2.198136,3.44484,4,6,1,6
625f1ff9f0d2606dde926b79,32,7.652064323,0,2197.324348,166.869576,61e40d3ec7709c0012f0379f,1650357822,15.2,0.73,1.3_low_at_14:22,2,1.935672,2.985528,4,10,1,10
626ca1fe2fe3114f1240c6cc,10,13.003,0,1941.42,340.29,56fae7fc19b74318a73b18b1,1651253873,15.7,0.76,2.9_low_at_00:09,1,0.853008,1.345128,4,19,4,19
626d8adc2fe3117d1440d1db,8,17.969,0,1870.02,458.25,56fae7fc19b74318a73b18b1,1651337740,16.2,0.78,16.5_high_at_18:40,2,1.31232,2.034096,4,18,5,18
626e7c07606960dc5b5ae655,43,7.093808651,0,3966.033543,265.2474352,61e40d3ec7709c0012f0379f,1651389319,15.9,0.77,2.5_low_at_13:04,2,2.329368,3.60888,5,8,6,8
626ef18461739bb29188a9dd,10,5.833333333,2577,772.61,151.31,56faecae19b74318a73d9339,1651391544,14,0.68,2.5_low_at_13:04,2,2.394984,3.740112,5,9,6,9
626e68f94a1ed6cd317e33ba,7,19.945,0,408.65,101.25,56fae7fc19b74318a73b18b1,1651393667,14,0.68,2.5_low_at_13:04,2,2.394984,3.740112,5,9,6,9
626eac05663c141cd17a6702,28,14.51607091,0,1581.352981,285.4616524,61ded202dcb2f70012edbe12,1651404344,3.9,0.19,2.5_low_at_13:04,3,2.591832,4.068192,5,12,6,12
626fc9283c236652b98cea2c,14,6.169444444,5084.8,1564.31,232.61,56faecae19b74318a73d9339,1651475981,16.2,0.78,2.8_low_at_13:36,3,3.083952,4.822776,5,8,0,8
62700396cbf780dfe574e3c3,19,5.114617348,0,846.2147665,105.0488049,605204937cdd800012bbf61a,1651499608,5.1,0.25,16.5_high_at_19:34,3,3.018336,4.691544,5,15,0,15
6270fcac9a7c892b084e228c,14,8.012,0,3490.8,468.11,56fae7fc19b74318a73b18b1,1651562734,16,0.77,3.3_low_at_14:07,2,2.263752,3.543264,5,8,1,8
629b796c2753d9b8b28369e1,20,5.833333333,5603.29,1425.21,140.61,56faecae19b74318a73d9339,1651563171,15.3,0.74,3.3_low_at_14:07,2,2.230944,3.477648,5,9,1,9
628bfccc0ec2934d55b978be,11,11.54985881,1663.385103,565.519785,86.74429596,5fe8a1950966780012ddbb20,1651578527,4.7,0.23,3.3_low_at_14:07,2,2.034096,3.182376,5,13,1,13
62723d1692cf20ec17ac3103,0,34.223,0,0,0,56fae7fc19b74318a73b18b1,1651648636,15.5,0.75,15.5_high_at_08:13,1,1.47636,2.329368,5,8,2,8
62797db52e5b61d8be9d4311,10,6.601,0,1458.61,253.99,56fae7fc19b74318a73b18b1,1652097635,12.3,0.6,7.9_low_at_18:09,1,1.345128,2.13252,5,13,0,13
627a637cc29f8d698a914c75,5,25.186,0,749.04,242.35,56fae7fc19b74318a73b18b1,1652183287,12.2,0.59,12.6_high_at_14:07,1,2.887104,4.494696,5,13,1,13
62874f28ff7947631abb969a,10,6.32413578,0,633.544999,128.0310704,6121ee96c9929a0012a95c86,1653019929,6.1,0.3,15.9_high_at_09:11,2,3.44484,5.347704,5,5,4,5
6288b2f170a8d57ab292e80a,17,6.454,0,970.81,133.25,5855c2b1c38bc46405878b07,1653113489,10.3,0.5,15.0_high_at_10:10,2,2.95272,4.625928,5,7,5,7
629938a62f8a0245ec93c70c,18,8.415613174,0,873.564349,171.3835316,608f35505a63c300126d619a,1654187679,13.1,0.64,15.6_high_at_20:10,3,2.887104,4.494696,6,18,3,18
629a0cfbb7713a62284f2c18,8,14.237,0,1596.28,480.51,56fae7fc19b74318a73b18b1,1654239518,14.5,0.7,14.6_high_at_08:28,3,3.740112,5.807016,6,8,4,8
646008daea9a250b3c0ab80f,11,5.336111111,6002.49,481.91,118.6,5740568d6c99c8e5453c333a,1654239748,14.5,0.7,14.6_high_at_08:28,3,3.740112,5.807016,6,8,4,8
62a7698d0669b7db406d56dc,30,20.11290169,0,6173.22611,1232.776246,61e40d3ec7709c0012f0379f,1654252087,12.3,0.59,4.8_low_at_14:49,3,3.412032,5.347704,6,11,4,11
629a8a456b37604aee453068,34,10.22769615,0,584.9543072,80.69482265,60fc20e42d29cb00126b6e83,1654257130,7.4,0.36,4.8_low_at_14:49,3,3.215184,5.019624,6,13,4,13
629e662381be99468ba952ea,24,5.342422009,0,615.8051084,79.78898222,605204937cdd800012bbf61a,1654536602,9,0.44,14.0_high_at_23:24,2,1.870056,2.919912,6,19,0,19
629f77326ecb9db92a2c7100,13,5.361384392,0,516.5093882,87.06526318,6121ee96c9929a0012a95c86,1654588874,10.7,0.52,13.2_high_at_12:14,2,2.78868,4.363464,6,9,1,9
62a1b43ff5d50a0bc66d656d,2,13.795,0,11,11,56fae7fc19b74318a73b18b1,1654757534,6.2,0.31,13.8_high_at_14:21,2,3.018336,4.691544,6,8,3,8
62a3340237a439317bddbfe4,4,7.94,0,187.33,95.56,56fae7fc19b74318a73b18b1,1654851027,6.1,0.3,14.4_high_at_15:17,1,2.690256,4.199424,6,10,4,10
62a4dfa1130eed0ec3d0fced,4,8.654,0,135.92,99.77,56fae7fc19b74318a73b18b1,1654933381,5.5,0.27,4.7_low_at_10:01,1,2.723064,4.26504,6,9,5,9
62a5aabb6d991708c0e16a39,35,6.098119736,0,1365.531791,133.0055007,60cc6d8068957e0012415e96,1655009558,14.4,0.69,3.8_low_at_10:53,2,2.919912,4.560312,6,6,6,6
62a78a8dabf9524ab94c65dc,6,5.666666667,2157.7,472.41,127.31,56faecae19b74318a73d9339,1655012566,12.4,0.6,3.8_low_at_10:53,2,2.821488,4.396272,6,7,6,7
62a5f4490d57ff7431095bee,14,5.996229551,0,668.4455086,106.3870672,60d0b4200f35420012760f6f,1655018443,9.6,0.47,3.8_low_at_10:53,2,2.690256,4.199424,6,8,6,8
62a830df97ec1861885cae4d,15,6.176,0,1391.13,181.21,56fae7fc19b74318a73b18b1,1655104188,12.3,0.59,3.0_low_at_11:40,1,1.213896,1.870056,6,8,0,8
62ab21b0c3bc8a29000bf17e,8,15.898,0,827.11,336.69,56fae7fc19b74318a73b18b1,1655362571,16.5,0.8,2.1_low_at_13:51,1,0.688968,1.082664,6,8,3,8
62dfbb32f5e30766a526c1c0,7,4.321917534,0,90.39350316,30.57615161,605204937cdd800012bbf61a,1655642204,8,0.39,3.8_low_at_16:07,0,0.590544,0.951432,6,14,6,14
62bda30ca542a82976fe6656,10,12.11866284,1674.939518,444.830396,66.77321787,5fe8a1950966780012ddbb20,1656590746,4.6,0.23,4.4_low_at_13:27,1,1.870056,2.95272,6,13,3,13
62cdc34779366e50420a0c3b,15,4.140554905,0,379.7272196,49.94423477,60cc6d8068957e0012415e96,1656690663,11.1,0.54,15.7_high_at_20:04,1,2.230944,3.477648,7,17,4,17
63289dab7d4d8d59e87a3440,12,7.888421136,0,163.357868,53.9009693,625ee84cb486500012a61feb,1658826277,7.4,0.36,6.2_low_at_11:22,1,1.410744,2.198136,7,10,1,10
62e6ecc724fbcd49dcfb6afd,20,6.057223797,0,1102.936139,153.7141788,60d0b4200f35420012760f6f,1659285820,13.2,0.64,16.4_high_at_20:26,1,2.001288,3.11676,7,18,6,18
63205fba3060ddfbdfdf4a93,8,16.97707633,1474.540524,481.6134555,90.11612959,5fe8a1950966780012ddbb20,1662726783,8.1,0.39,16.7_high_at_18:14,1,3.215184,5.019624,9,14,4,14
63205fbc6e26b20c9c9d47d7,11,15.45034551,1420.939906,437.5672767,59.53137983,5fe8a1950966780012ddbb20,1662813825,5,0.25,17.5_high_at_18:56,2,1.837248,2.887104,9,14,5,14
631de14d0d7d55c46662a282,8,19.378,0,729.22,321.64,56fae7fc19b74318a73b18b1,1662883298,15,0.72,1.6_low_at_13:11,1,1.607592,2.493408,9,9,6,9
631f20fd48602d8ff97873e2,4,75.699,0,8.66,8.66,56fae7fc19b74318a73b18b1,1662975271,10.2,0.49,1.4_low_at_13:49,2,1.935672,3.018336,9,11,0,11
632c6a9bc4aa5a3cbb7315ea,15,5.694444444,4455.7,911.7,96.1,56faecae19b74318a73d9339,1663063692,12.5,0.6,1.6_low_at_14:25,3,1.902864,2.985528,9,11,1,11
6321e2b18649e50fc6503a33,1,19.889,0,56.85,56.85,56fae7fc19b74318a73b18b1,1663151743,10.8,0.52,2.3_low_at_15:01,2,1.6404,2.559024,9,12,2,12
63222b4244742160326231bf,1,13.06039246,1553.615275,989.6210159,84.66820594,5fe8a1950966780012ddbb20,1663166272,3.6,0.18,16.8_high_at_21:05,2,1.541976,2.394984,9,16,2,16
63237333a4b77ab9fc4b36f3,12,5.056605339,0,470.3011948,105.4497564,6121ee96c9929a0012a95c86,1663172356,6.8,0.33,16.8_high_at_21:05,2,1.80444,2.821488,9,17,2,17
632b4ddc9820d72935c64f8c,7,4.929,0,776.69,165.29,56fae7fc19b74318a73b18b1,1663759873,11,0.54,12.6_high_at_15:31,1,0.557736,0.885816,9,13,2,13
633409434f2edf11e6339144,2,7.931,0,494.47,337.71,56fae7fc19b74318a73b18b1,1664350431,16.4,0.79,1.6_low_at_14:04,2,2.099712,3.2808,9,9,2,9
633449661ba77e4f38a0533b,10,7.675251928,0,206.2151113,59.10117778,6121ee96c9929a0012a95c86,1664361917,6.7,0.33,1.6_low_at_14:04,2,2.099712,3.2808,9,12,2,12
6336a6d9c4f023c417c9b629,15,11.56996374,1687.845384,1589.393433,826.5323638,5fe8a1950966780012ddbb20,1664375297,2.9,0.15,17.7_high_at_20:02,1,1.935672,3.018336,9,15,2,15
6337f6c36890a8524b73770a,8,11.27082505,1043.304163,449.7722183,143.8433661,5841d6caa8585ee7429e2ce5,1664606382,14.9,0.72,16.4_high_at_09:32,1,3.805728,5.971056,10,8,5,8
633942cd827914769a324691,10,5.358820438,0,507.8488535,98.17799863,6121ee96c9929a0012a95c86,1664690764,9.5,0.46,15.5_high_at_10:20,3,2.821488,4.42908,10,7,6,7
63397be8a904dd72bfa35740,19,5.884186745,0,1719.189915,214.3175503,60d0b4200f35420012760f6f,1664696108,14.6,0.71,15.5_high_at_10:20,2,2.919912,4.560312,10,9,6,9
633b4dc05177603227cb9299,18,11.03265117,1702.581555,766.1682148,69.31364101,5fe8a1950966780012ddbb20,1664720217,7.3,0.36,4.3_low_at_16:52,2,3.11676,4.888392,10,15,6,15
63415b6deb3ce31bf0da218d,10,4.675124645,0,322.4739856,55.00274428,605204937cdd800012bbf61a,1665217650,8.9,0.44,3.4_low_at_11:27,2,1.80444,2.854296,10,9,5,9
6344108d4c2dd06479a9d8c3,13,6.275081158,0,415.7133267,80.12478201,605204937cdd800012bbf61a,1665393096,10.2,0.5,1.8_low_at_12:49,1,1.443552,2.263752,10,10,0,10
6347e5a4419a66bdad4b99c8,4,11.01539502,981.7869402,657.4326142,326.5855461,5841d6caa8585ee7429e2ce5,1665648964,16.4,0.79,2.7_low_at_14:36,2,1.443552,2.230944,10,9,3,9
63493cd82395041dde4dbaad,13,9.935962604,2260.890055,2054.799121,372.4214335,5841d6caa8585ee7429e2ce5,1665734098,16.1,0.78,3.7_low_at_15:09,2,2.427792,3.805728,10,9,4,9
634b1d4be39dd01f3f99b57b,118,7.895007885,0,1853.544113,103.4016504,61282a0e47a86a0012281e6d,1665744917,11.1,0.54,3.7_low_at_15:09,2,2.263752,3.543264,10,12,4,12
636a768127a32c8b7e1abda4,9,4.681545258,0,316.575989,71.14120667,605204937cdd800012bbf61a,1665746661,11.1,0.54,3.7_low_at_15:09,2,2.263752,3.543264,10,12,4,12
6352cdfa6cbfa8382e4f8f32,11,17.77505176,1267.805048,446.8689391,63.02828259,5fe8a1950966780012ddbb20,1665752797,5.1,0.25,3.7_low_at_15:09,2,2.13252,3.346416,10,14,4,14
634b1d4aef3d692625878a1e,59,7.923117295,0,691.4528835,53.17652213,61282a0e47a86a0012281e6d,1665753721,5.1,0.25,3.7_low_at_15:09,2,2.13252,3.346416,10,14,4,14
634d4ee8ad1e3ba4aeefb8f4,24,13.4837285,3504.597737,3007.0195,322.8993908,5841d6caa8585ee7429e2ce5,1666002194,13.5,0.65,7.2_low_at_16:55,1,4.297848,6.72564,10,11,0,11
634e6e391fae45ecb7d2c865,27,6.686182022,0,1802.185561,253.5400862,61e40d3ec7709c0012f0379f,1666003399,13,0.63,7.2_low_at_16:55,1,4.199424,6.5616,10,12,0,12
634d782bd1544cb1aad118d3,162,9.991479769,0,1539.298392,89.49380247,61282a0e47a86a0012281e6d,1666014243,8.9,0.43,7.2_low_at_16:55,2,3.93696,6.167904,10,15,0,15
634dad965d4e3e4576f74207,8,7.474701405,0,482.9838562,116.4169628,60d0b4200f35420012760f6f,1666022105,7.2,0.35,12.4_high_at_23:13,2,3.871344,6.036672,10,17,0,17
634ed9731e2c2030c643b219,222,7.693906886,0,2448.238301,93.16155086,61282a0e47a86a0012281e6d,,,,,,,,,,,
635002c92c720f944650b5ec,19,19.23043327,2713.26365,2159.563796,264.542599,5841d6caa8585ee7429e2ce5,1666175165,11.3,0.55,12.4_high_at_13:29,3,4.101,6.39756,10,11,2,11
635159bd31d70828df1ca4c9,16,14.81844079,0,944.7500814,171.3262996,61474b41ba8741001268b901,1666179303,12.4,0.6,12.4_high_at_13:29,3,4.42908,6.955296,10,13,2,13
635159c26253442cfaa847ce,8,5.976061729,0,126.7269706,43.73782858,61474b41ba8741001268b901,1666183490,12.3,0.6,8.5_low_at_19:48,3,4.527504,7.05372,10,14,2,14
635120e04a4099caf672f63e,10,20.08461485,2864.963018,7485.923952,4998.545727,5841d6caa8585ee7429e2ce5,1666250233,8.8,0.43,8.7_low_at_08:39,2,5.314896,8.300424,10,8,3,8
63514336ab9b3d4af2586398,17,5.176569939,0,610.0461696,64.01950943,605204937cdd800012bbf61a,1666265493,11.8,0.57,12.8_high_at_14:49,2,5.052432,7.87392,10,13,3,13
63551895a1200d7793bb1408,13,6.59229517,0,1052.963667,205.4632338,60d0b4200f35420012760f6f,1666508402,11.1,0.54,5.0_low_at_11:19,2,4.560312,7.119336,10,8,6,8
63650b7d51e1cb39d2edd024,18,6.123653412,0,1112.341423,162.36285,61e40d3ec7709c0012f0379f,1666684150,12.2,0.59,2.7_low_at_12:29,1,4.002576,6.23352,10,9,1,9
6357f48878cef83978b83239,18,15.58670089,1479.533366,1258.461692,152.4502016,5841d6caa8585ee7429e2ce5,1666701120,5.4,0.26,17.1_high_at_18:29,1,3.412032,5.347704,10,14,1,14
635e6d1b5e81c23b8e8cb2c0,15,13.93717032,2435.548103,1427.159933,216.4119722,5841d6caa8585ee7429e2ce5,1667044160,6.9,0.34,2.1_low_at_15:03,1,5.347704,8.333232,10,13,5,13
635e6d1ce3355f7e5e3f1662,15,16.23360528,2123.497063,1531.605592,400.8641547,5841d6caa8585ee7429e2ce5,1667118208,16.5,0.8,16.5_high_at_08:13,1,6.036672,9.448704,10,8,6,8
635fb2e27a6fd008d1b9e677,19,18.28629563,4109.347978,9532.347713,3306.186672,5841d6caa8585ee7429e2ce5,1667204531,15.1,0.73,15.6_high_at_09:06,2,5.08524,7.939536,10,8,0,8
6364e7b0890229cbc4b1be48,84,15.22521286,0,1158.660151,178.0459255,61282a0e47a86a0012281e6d,1667553060,6.5,0.32,14.9_high_at_14:26,2,3.2808,5.150856,11,9,4,9
636d0090c9b6dcb2963e6e76,5,10.24420906,1200.420712,402.092048,118.2812797,5841d6caa8585ee7429e2ce5,1668078711,5.9,0.29,2.8_low_at_12:40,1,3.969768,6.200712,11,11,3,11
636e816e77cd5c36d2d8f263,22,19.08016736,2534.226552,1987.012238,189.5317269,5841d6caa8585ee7429e2ce5,1668176383,4,0.2,15.6_high_at_19:04,1,4.26504,6.627216,11,14,4,14
636f85aaa27e6bcd7fba6b6b,12,7.988556862,0,521.2942842,96.43124027,60d0b4200f35420012760f6f,1668239976,15.7,0.76,4.1_low_at_13:48,3,5.019624,7.808304,11,8,5,8
63760b70665db6b0b676d5bd,10,11.46874237,1936.84956,1606.928393,316.6763585,5841d6caa8585ee7429e2ce5,1668240915,15.7,0.76,4.1_low_at_13:48,3,5.019624,7.808304,11,8,5,8
6370e287423de0feb77e182a,16,7.602807045,0,1074.023062,264.6962323,60d0b4200f35420012760f6f,1668327616,15.3,0.74,4.9_low_at_14:21,3,3.674496,5.7414,11,8,6,8
637128e7d424255da86336e9,8,17.05677195,1400.970835,823.6288963,178.0133125,582df8013719c0d73e71b890,1668329951,14.8,0.71,4.9_low_at_14:21,3,3.576072,5.57736,11,9,6,9
63760b6df29655719046b071,6,10.49980637,954.5915471,973.7194694,340.3694604,5841d6caa8585ee7429e2ce5,1668331353,14.8,0.71,4.9_low_at_14:21,3,3.576072,5.57736,11,9,6,9
637128e89c90ee174267a53a,19,10.87451361,1757.801157,1236.278804,113.5859729,582df8013719c0d73e71b890,1668351186,5.3,0.26,14.1_high_at_20:10,3,3.576072,5.57736,11,15,6,15
63760b6edb171a02750b3bfa,6,12.32482966,680.7293591,586.2455493,269.1051588,5841d6caa8585ee7429e2ce5,1668673344,10.5,0.51,13.0_high_at_11:50,1,5.971056,9.317472,11,8,3,8
63836c36dd01d54a9ad9bd19,96,15.60737925,0,4959.148241,2330.876856,61282a0e47a86a0012281e6d,1668773342,12.9,0.63,13.3_high_at_12:59,1,4.297848,6.72564,11,12,4,12
63891d4708718a137b90f687,20,5.725,5500.71,1190,160.5,56faecae19b74318a73d9339,1668848908,8,0.39,13.8_high_at_13:59,2,2.362176,3.707304,11,9,5,9
6383b77783510252472c124a,3,8.520327095,924.4298339,424.5213853,299.6489715,5841d6caa8585ee7429e2ce5,1669363143,15.1,0.73,1.8_low_at_12:25,2,8.234808,12.860736,11,8,4,8
6383b77e24d7111871f4cc92,22,15.69636204,3578.354131,2540.145812,307.0188934,5841d6caa8585ee7429e2ce5,1669536882,16.9,0.82,2.1_low_at_13:52,1,6.39756,10.00644,11,8,6,8
63848b7beb5f356344fe3b63,6,13.68922606,1061.887366,745.6848823,259.0787119,5841d6caa8585ee7429e2ce5,1669623519,16.6,0.8,16.6_high_at_08:09,1,4.9212,7.70988,11,8,0,8
6385e79885f287c230b85a7c,21,10.51628941,2559.716867,2046.394404,215.0148846,5841d6caa8585ee7429e2ce5,1669710486,15.4,0.75,16.0_high_at_09:07,3,3.2808,5.150856,11,8,1,8
63860d973155d5490441baab,259,14.8202291,0,2974.297529,183.0366137,61282a0e47a86a0012281e6d,,,,,,,,,,,
63888f4085f2872011b87738,16,16.85305761,1767.150552,1341.317211,292.6007368,5841d6caa8585ee7429e2ce5,1669810376,14,0.68,4.5_low_at_16:28,2,2.329368,3.60888,11,12,2,12
6387712383510254542c472b,9,13.9952238,1713.941152,485.4527572,102.4715492,5fe8a1950966780012ddbb20,1669816061,9.1,0.44,4.5_low_at_16:28,3,2.526216,3.93696,11,14,2,14
63889d947ecabafb150bcb38,31,9.868182182,0,2502.538865,234.5644674,60d0b4200f35420012760f6f,1669882787,10.7,0.52,14.9_high_at_11:29,3,4.59312,7.152144,12,8,3,8
638e372d90c5b7195c7fca55,13,5.447222222,3914.4,833.81,110.31,56faecae19b74318a73d9339,1669969785,8.1,0.39,14.7_high_at_12:39,3,2.427792,3.805728,12,8,4,8
638a4baf0022c664981f62e8,254,15.32431273,0,3593.864868,101.2357396,61282a0e47a86a0012281e6d,,,,,,,,,,,
6397588f5fa27c1aa0665ff7,0,7.573,0,273.11,257.99,6389aae70f173700129e48f6,1670849368,5.8,0.28,4.7_low_at_14:05,4,3.740112,5.839824,12,13,0,13
63975e3d8d500658ef99d3a3,12,8.506954193,0,465.5395159,144.397737,60d0b4200f35420012760f6f,1670853598,4.7,0.23,4.7_low_at_14:05,4,3.871344,6.036672,12,14,0,14
6399e2a13d3615750b149298,5,58.282,0,642.47,209.01,6389aae70f173700129e48f6,1671021954,9.1,0.44,5.5_low_at_15:19,4,3.60888,5.642976,12,13,2,13
639b25afc4eaafb126211e78,1,5.221489429,0,84.37360073,84.37360073,605204937cdd800012bbf61a,1671106415,12.8,0.62,5.9_low_at_16:04,4,4.75716,7.447416,12,12,3,12
639ba05ae3f3dc95e2302ffc,9,4.033,0,753.59,219.55,625fbec606a0230012fe8486,1671117165,6.7,0.33,5.9_low_at_16:04,4,4.232232,6.627216,12,15,3,15
63a97e58d5ddcc9ba65a3eb5,5,30.807,0,475.83,150.67,6389aae70f173700129e48f6,1672047241,13.4,0.65,1.8_low_at_13:42,1,4.002576,6.266328,12,10,0,10
63b2cfecc3c4081384503c29,18,9.562502863,0,874.5085373,196.3364066,61e40d3ec7709c0012f0379f,1672647269,6.4,0.31,14.1_high_at_13:52,2,5.216472,8.136384,1,8,0,8
63ce6ce7720a1b806f36000e,19,26.29587936,0,7145.094301,4777.636271,61e40d3ec7709c0012f0379f,1673949858,10.3,0.5,14.2_high_at_13:15,3,3.412032,5.347704,1,10,1,10
63eefe6b59732b0f4b5a3000,16,5.335876864,0,439.7938942,73.1404371,61474b41ba8741001268b901,1673956849,13.5,0.65,14.2_high_at_13:15,3,3.313608,5.183664,1,12,1,12
63c6cd4e1ba4d81d8c67dda8,0,5.335876864,0,439.7938942,73.1404371,61474b41ba8741001268b901,1673956849,13.5,0.65,14.2_high_at_13:15,3,3.313608,5.183664,1,12,1,12
63c6e071f861f52364b7699e,3,7.927361012,0,162.305819,65.26436201,61cad863d54f680012368cfd,1673966765,12.9,0.62,6.0_low_at_19:39,3,3.182376,4.954008,1,15,1,15
63caa1d8651fab29c1518f8f,14,9.644649514,1883.18775,1386.99413,759.745236,5fe8a1950966780012ddbb20,1674122288,5.5,0.27,14.7_high_at_15:30,2,1.96848,3.083952,1,10,3,10
63c92c598cda4012d9d4ce9f,9,9.644649514,1883.18775,1386.99413,759.745236,5fe8a1950966780012ddbb20,1674122288,5.5,0.27,14.7_high_at_15:30,2,1.96848,3.083952,1,10,3,10
6430316e842ba18555af3983,16,5.209476368,0,378.4463884,56.94335394,5ceaf6e129c6c7008d025c20,1674202540,8.9,0.43,4.2_low_at_10:27,3,2.723064,4.232232,1,8,4,8
63caa1d77e688dbd5487de25,10,16.66128822,1741.467705,728.2039251,95.65639165,5fe8a1950966780012ddbb20,1674209594,4.4,0.22,4.2_low_at_10:27,3,2.723064,4.232232,1,10,4,10
63cac3e14a805066a94bcd2b,21,6.695188999,0,1236.764891,144.0203628,60d0b4200f35420012760f6f,1674218540,9.2,0.45,15.3_high_at_16:35,3,2.690256,4.232232,1,13,4,13
63cbd6197132b2774ae8cb80,47,7.095163152,0,1644.21105,137.3078389,60cc6d8068957e0012415e96,1674285134,14.3,0.69,3.0_low_at_11:17,3,2.263752,3.543264,1,7,5,7
63cc1121a1fae5b6ffdda7ad,9,5.676127434,0,253.6160063,48.94731604,61cad863d54f680012368cfd,1674307323,6.1,0.3,15.8_high_at_17:34,2,2.099712,3.2808,1,13,5,13
63ce9d06078401d02ee8ea3e,14,9.688777329,1594.53105,598.3344649,74.08942631,5fe8a1950966780012ddbb20,1674479554,1.6,0.09,16.5_high_at_19:09,2,1.80444,2.821488,1,13,0,13
63cfc4e25f5ae2e1baed0185,6,8.295,0,641.49,276.76,56fae7fc19b74318a73b18b1,1674549077,16,0.77,1.3_low_at_13:29,2,1.870056,2.95272,1,9,1,9
63d01ca8fd555ece2099088e,11,5.159060001,0,227.0909965,50.47907184,61cad863d54f680012368cfd,1674577152,8.3,0.4,16.6_high_at_19:51,2,1.706016,2.657448,1,16,1,16
63df9abbad1f1cd30b6c652a,22,6.917885303,0,1307.806561,146.1479745,60d0b4200f35420012760f6f,1675584003,13,0.63,4.6_low_at_11:53,2,2.099712,3.2808,2,8,6,8
63dfb8d4bd5d1c7cedc939e1,22,6.30739686,0,1658.633438,208.9574436,60cc6d8068957e0012415e96,1675587558,10.5,0.51,4.6_low_at_11:53,2,2.099712,3.247992,2,9,6,9
63df9cb61a1c7ea4384e50a0,6,5.396501541,0,340.783156,75.83779355,61cad863d54f680012368cfd,1675589927,7.6,0.37,4.6_low_at_11:53,2,2.066904,3.215184,2,10,6,10
63dfab72ac4097deabd9d2f5,3,5.453,0,54.54,33.75,63a8d172e724f30012085d38,1675590043,7.6,0.37,4.6_low_at_11:53,2,2.066904,3.215184,2,10,6,10
63e95abde9e384dbc0b239f3,7,6.542345047,0,310.9130047,135.5921229,6121ee96c9929a0012a95c86,1675768062,7.1,0.35,3.4_low_at_12:54,2,1.935672,3.018336,2,11,1,11
63e2a9bc622be6287bc2b33c,13,4.439014912,0,261.7448138,51.18020845,605204937cdd800012bbf61a,1675769976,4.4,0.22,3.4_low_at_12:54,2,1.96848,3.051144,2,12,1,12
63e4f46e622be608e4c2e601,0,0,19.94381091,0,0,5fe8a1950966780012ddbb20,1675773129,3.5,0.17,15.4_high_at_19:06,2,2.001288,3.11676,2,13,1,13
